condition,t,eta_eff,R,c_dilute,D_surf,k_ads,k_off_at_L0,n_mt,n_tip_bound,n_escaped,frac_tip_bound,mean_L,max_L,mean_surf,min_surf,escape_index,aster_S,label,color,seed
η=0.1,1700.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.223460035137366,24.10580844362773,52.38220860050955,52.3822086005095,1.0,0.5043199026784192,η=0.1,#1a6faf,42
η=0.1,1733.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.358460035137231,24.285808443627552,52.451493358044864,52.45149335804486,1.0,0.5121120357844211,η=0.1,#1a6faf,42
η=0.1,1766.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.474174320851404,24.285808443627552,52.50668955275509,52.50668955275508,1.0,0.519422776676491,η=0.1,#1a6faf,42
η=0.1,1800.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.69274574942261,24.645808443627182,52.5669061302059,52.56690613020589,1.0,0.533653666160588,η=0.1,#1a6faf,42
η=0.1,1833.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.834174320851037,24.645808443627182,52.622034801093825,52.622034801093825,1.0,0.5390329698654804,η=0.1,#1a6faf,42
η=0.1,1866.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.027031463707985,24.64680114231855,52.67043546449667,52.67043546449666,1.0,0.5634241976054594,η=0.1,#1a6faf,42
η=0.1,1900.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.27131717799345,25.006418120857774,52.716037019222455,52.71603701922247,1.0,0.5709616339620794,η=0.1,#1a6faf,42
η=0.1,1933.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.50917432085036,25.36641812085739,52.759345533761355,52.75934553376136,1.0,0.5617819462777686,η=0.1,#1a6faf,42
η=0.1,1966.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.74703146370726,25.54641812085722,52.79957306867489,52.799573068674896,1.0,0.5737874360622215,η=0.1,#1a6faf,42
η=0.1,2000.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.92703146370708,25.726418120857048,52.83681983607517,52.83681983607519,1.0,0.5908221250627106,η=0.1,#1a6faf,42
η=0.1,0.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,1,1,0,1.0,0.17999829607328757,0.17999829607328757,24.00286345791169,16.007863457911693,0.0,0.011249893498965303,η=0.1,#1a6faf,43
η=0.1,33.333333333333336,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,0.5461375543984196,1.259653314391852,25.86820072637176,22.867406249786686,0.0357142857142857,0.01124275007466917,η=0.1,#1a6faf,43
η=0.1,66.66666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,1.0344328581185438,1.978839970800495,27.707416079979385,24.708642146347106,0.0357142857142857,0.011243433865268684,η=0.1,#1a6faf,43
η=0.1,100.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,1.5098666617536078,2.338364897465865,29.312383911602502,26.313695453706938,0.0357142857142857,0.01083996011059041,η=0.1,#1a6faf,43
η=0.1,133.33333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,26,2,0.9285714285714286,2.0045247976607494,3.418166734170689,30.88247562178607,27.884741115913016,0.0714285714285714,0.010840298768155588,η=0.1,#1a6faf,43
η=0.1,166.66666666666669,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,26,2,0.9285714285714286,2.4093103699152962,3.4187377919393196,32.31983732797909,29.324804662145894,0.0714285714285714,0.010842636505989805,η=0.1,#1a6faf,43
η=0.1,200.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,26,2,0.9285714285714286,2.961801261456195,4.137710374627881,33.67269384611457,30.6766701966973,0.0714285714285714,0.010841561796369966,η=0.1,#1a6faf,43
η=0.1,233.33333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,25,3,0.8928571428571429,3.41796021103687,4.85748540700537,34.905686893538636,31.898915062833936,0.1071428571428571,0.017811546309821312,η=0.1,#1a6faf,43
η=0.1,266.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,25,3,0.8928571428571429,3.874107554765804,5.576977745179213,36.087266234751695,33.09068696483286,0.1071428571428571,0.0196829613225232,η=0.1,#1a6faf,43
η=0.1,300.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,4.233897641332278,5.93685719305109,37.190612644885476,34.19256547666713,0.1428571428571429,0.027649268056883013,η=0.1,#1a6faf,43
η=0.1,333.33333333333337,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,21,7,0.75,4.696514389393966,6.656351032822203,38.211825643555045,35.20896786415566,0.25,0.02978667271818371,η=0.1,#1a6faf,43
η=0.1,366.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,19,9,0.6785714285714286,5.075624715649474,7.0159749463676295,39.18235827851565,36.19039913672324,0.3214285714285714,0.03645497239294732,η=0.1,#1a6faf,43
η=0.1,400.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,19,9,0.6785714285714286,5.531848100886944,7.735662719039017,40.075787197711925,37.07741312826204,0.3214285714285714,0.03664055634268641,η=0.1,#1a6faf,43
η=0.1,433.33333333333337,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,18,10,0.6428571428571429,5.865982023538783,8.095466144918452,40.93833405215261,40.937279075063906,0.3571428571428571,0.0412437156965457,η=0.1,#1a6faf,43
η=0.1,466.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,17,11,0.6071428571428571,6.161529829495239,8.095466144918452,41.73878986969163,38.74281229401114,0.3928571428571429,0.04672625785173502,η=0.1,#1a6faf,43
η=0.1,500.00000000000006,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,17,11,0.6071428571428571,6.431408154554137,8.633074035385714,42.5050158418311,42.496699651407944,0.3928571428571429,0.04801114178692171,η=0.1,#1a6faf,43
η=0.1,533.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,16,12,0.5714285714285714,6.778414121001151,9.352266546352261,43.190775999964195,40.19351004739644,0.4285714285714286,0.06755769199229197,η=0.1,#1a6faf,43
η=0.1,566.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,16,12,0.5714285714285714,7.1061277806782766,10.611674956346894,43.82192226793286,40.82458087135763,0.4285714285714286,0.07023405081416456,η=0.1,#1a6faf,43
η=0.1,600.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,15,13,0.5357142857142857,7.427444671744964,10.791577423598298,44.42779268602305,41.42969387061002,0.4642857142857143,0.08486052791367428,η=0.1,#1a6faf,43
η=0.1,633.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,13,15,0.4642857142857143,7.768021379181749,11.331352570554309,44.98896859103438,44.980446500442824,0.5357142857142857,0.10133827960123505,η=0.1,#1a6faf,43
η=0.1,666.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,9,19,0.32142857142857145,8.057228338187683,11.871343676524107,45.52681440980336,45.525799301912485,0.6785714285714286,0.10917401466853979,η=0.1,#1a6faf,43
η=0.1,700.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,8,20,0.2857142857142857,8.30143275616656,11.871343676524107,46.0539120530846,43.0557869347452,0.7142857142857143,0.11711939814181006,η=0.1,#1a6faf,43
η=0.1,733.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,8,20,0.2857142857142857,8.552061558590799,12.231343676523736,46.516816710898574,46.514522097759496,0.7142857142857143,0.1394579999156986,η=0.1,#1a6faf,43
η=0.1,766.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,8.841270963887572,12.411343676523565,46.957213677932074,46.95700945119266,0.7857142857142857,0.15094823067567578,η=0.1,#1a6faf,43
η=0.1,800.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,9.079081862145499,12.411343676523565,47.37502362943597,44.37018793693895,0.7857142857142857,0.1690181773039919,η=0.1,#1a6faf,43
η=0.1,833.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,9.291189210502086,12.592136142894768,47.78065308595083,47.77730166168402,0.7857142857142857,0.17957605192703158,η=0.1,#1a6faf,43
η=0.1,866.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,9.586829023439872,12.951953286748905,48.15755650879837,45.15943990110546,0.7857142857142857,0.19397733746785137,η=0.1,#1a6faf,43
η=0.1,900.0000000000001,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,9.798922301416471,13.671378177800834,48.4989548356122,48.49765063885793,0.7857142857142857,0.196585717334342,η=0.1,#1a6faf,43
η=0.1,933.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,10.03028794797543,13.851387168813355,48.796535179691666,48.79104955809939,0.7857142857142857,0.2030810653706842,η=0.1,#1a6faf,43
η=0.1,966.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,10.261658943438773,14.211072735524462,49.08297914145001,46.0837348216296,0.7857142857142857,0.22076531118148182,η=0.1,#1a6faf,43
η=0.1,1000.0000000000001,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,4,24,0.14285714285714285,10.53804672595751,14.211072735524462,49.373881984953286,49.373609042551834,0.8571428571428572,0.2389355157299298,η=0.1,#1a6faf,43
η=0.1,1033.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,4,24,0.14285714285714285,10.737309204102656,14.571263430678243,49.63103634172957,49.6310060014511,0.8571428571428572,0.25640188113222984,η=0.1,#1a6faf,43
η=0.1,1066.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,3,25,0.10714285714285714,10.955820666467087,14.931049999492723,49.875003353275915,49.874886718545206,0.8928571428571429,0.27267482447997277,η=0.1,#1a6faf,43
η=0.1,1100.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,2,26,0.07142857142857142,11.122939367440267,14.931049999492723,50.109713620885444,50.1097031031066,0.9285714285714286,0.29446145862571294,η=0.1,#1a6faf,43
η=0.1,1133.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,11.309356751683902,15.651049999492,50.324758809403896,50.32475536328033,0.9642857142857143,0.3180405348149105,η=0.1,#1a6faf,43
η=0.1,1166.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,11.457212918050635,16.011049999491625,50.54280391506918,50.542803913830035,0.9642857142857143,0.32055170902855695,η=0.1,#1a6faf,43
η=0.1,1200.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,11.662927203764715,16.011049999491625,50.73473643076441,50.73473643076389,0.9642857142857143,0.33421281353850196,η=0.1,#1a6faf,43
η=0.1,1233.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,11.830065546298414,16.191049999491455,50.9151148491697,50.91511484916005,0.9642857142857143,0.35031129026354485,η=0.1,#1a6faf,43
η=0.1,1266.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,12.029338153966364,16.369956100712088,51.07863291216028,51.07861703248394,0.9642857142857143,0.3650544214871395,η=0.1,#1a6faf,43
η=0.1,1300.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,12.241473103586118,17.26973469007026,51.22457546121612,51.22414784925122,0.9642857142857143,0.376503336053699,η=0.1,#1a6faf,43
η=0.1,1333.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,12.453612992191186,17.44965157101792,51.375771877664526,51.37577187766392,0.9642857142857143,0.4010182260974878,η=0.1,#1a6faf,43
η=0.1,1366.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,12.57575584933392,17.44965157101792,51.51153223543984,51.51153223543932,0.9642857142857143,0.4168293151109189,η=0.1,#1a6faf,43
η=0.1,1400.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,12.736470135048046,17.44965157101792,51.63774061680574,51.63774061680536,1.0,0.42543258600033845,η=0.1,#1a6faf,43
η=0.1,1433.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,12.942184420762123,17.629651571017746,51.76851010611201,51.76851010611176,1.0,0.4349845134841553,η=0.1,#1a6faf,43
η=0.1,1466.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.128612992190517,17.989651571017404,51.867955598626324,51.867955598626224,1.0,0.46205658465231286,η=0.1,#1a6faf,43
η=0.1,1500.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.334327277904594,18.7096515710167,51.975213764398525,51.97521376439854,1.0,0.4513288273687345,η=0.1,#1a6faf,43
η=0.1,1533.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.469327277904464,18.889651571016522,52.06676823575231,52.06676823575231,1.0,0.4582353228058282,η=0.1,#1a6faf,43
η=0.1,1566.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.61075584933289,19.069651571016333,52.15850623578471,52.158506235784714,1.0,0.4539912945650434,η=0.1,#1a6faf,43
η=0.1,1600.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.797184420761274,19.60965157101581,52.23910368265962,52.23910368265962,1.0,0.4620708498308632,η=0.1,#1a6faf,43
η=0.1,1633.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,13.990041563618224,19.789651571015646,52.315839778802385,52.315839778802385,1.0,0.4903648694614161,η=0.1,#1a6faf,43
η=0.1,1666.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.208612992189432,19.969651571015465,52.39296156454997,52.39296156454995,1.0,0.5087252695106399,η=0.1,#1a6faf,43
η=0.1,1700.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.446470135046336,19.969651571015465,52.4540336916457,52.45403369164572,1.0,0.5202047962546458,η=0.1,#1a6faf,43
η=0.1,1733.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.632898706474725,20.509651571014924,52.515450602062394,52.51545060206237,1.0,0.515334266636488,η=0.1,#1a6faf,43
η=0.1,1766.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.806470135045979,20.86965157101455,52.57359723015153,52.57359723015152,1.0,0.5311627451148159,η=0.1,#1a6faf,43
η=0.1,1800.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.915755849331585,20.86965157101455,52.62703406129441,52.62703406129441,1.0,0.5254965635299956,η=0.1,#1a6faf,43
η=0.1,1833.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.076470135045708,20.86965157101455,52.67651043913487,52.67651043913489,1.0,0.5503414246097034,η=0.1,#1a6faf,43
η=0.1,1866.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.250041563616966,21.04965157101437,52.724366937803445,52.724366937803445,1.0,0.5715232335744089,η=0.1,#1a6faf,43
η=0.1,1900.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.436470135045354,21.409651571014024,52.765489062860176,52.76548906286016,1.0,0.5760396278112921,η=0.1,#1a6faf,43
η=0.1,1933.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.6293272779023,21.58965157101386,52.80574159040771,52.805741590407735,1.0,0.5885424819878998,η=0.1,#1a6faf,43
η=0.1,1966.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.854327277902076,22.48965157101296,52.84300739558064,52.84300739558065,1.0,0.5988599678059084,η=0.1,#1a6faf,43
η=0.1,2000.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.00218442075907,22.849651571012597,52.87685640894755,52.87685640894755,1.0,0.6098651674534599,η=0.1,#1a6faf,43
η=0.1,0.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,1,1,0,1.0,0.179885542017474,0.179885542017474,24.01261086351752,16.017610863517522,0.0,0.011242846370477457,η=0.1,#1a6faf,44
η=0.1,33.333333333333336,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,28,0,1.0,0.5268950692790796,1.0795885753674654,25.895980549642374,22.89701257394558,0.0,0.011244791897867992,η=0.1,#1a6faf,44
η=0.1,66.66666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,28,0,1.0,1.1114909242240743,1.9790934420967372,27.610587015017128,24.620758939704523,0.0,0.011242393598303521,η=0.1,#1a6faf,44
η=0.1,100.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,1.606196613426161,2.3388749269751865,29.276865000651387,26.272174122470712,0.0357142857142857,0.011243330448909612,η=0.1,#1a6faf,44
η=0.1,133.33333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,2.0880656547618037,3.0579028548983365,30.86488712976182,27.86387999210044,0.0357142857142857,0.010840196736630458,η=0.1,#1a6faf,44
η=0.1,166.66666666666669,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,27,1,0.9642857142857143,2.512096303365052,3.4176354962039674,32.30310918680567,29.306794535223126,0.0357142857142857,0.010841299499322452,η=0.1,#1a6faf,44
η=0.1,200.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,26,2,0.9285714285714286,2.9297584787657436,4.138002662981098,33.682992642686685,30.684988698000346,0.0714285714285714,0.010844786307879217,η=0.1,#1a6faf,44
η=0.1,233.33333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,26,2,0.9285714285714286,3.411637144117138,4.677720295677365,34.91252737539749,31.91732832841216,0.0714285714285714,0.012285580895964782,η=0.1,#1a6faf,44
η=0.1,266.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,3.848515503932485,4.857556979298013,36.113013474759626,33.11776958907966,0.1428571428571429,0.01608503101798344,η=0.1,#1a6faf,44
η=0.1,300.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,4.25968766110369,5.396465220934463,37.20811059480898,34.208898783185305,0.1428571428571429,0.019747074920387516,η=0.1,#1a6faf,44
η=0.1,333.33333333333337,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,4.7608377137628635,6.1158676500560984,38.20924206481728,35.214301818307874,0.1428571428571429,0.03470191896101884,η=0.1,#1a6faf,44
η=0.1,366.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,5.133474932267695,6.835453252550268,39.17202323471252,36.17564835166394,0.1428571428571429,0.03870866047693078,η=0.1,#1a6faf,44
η=0.1,400.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,24,4,0.8571428571428571,5.673183731799469,7.015394765531987,40.037612873514306,37.039773399711954,0.1428571428571429,0.04074275925489514,η=0.1,#1a6faf,44
η=0.1,433.33333333333337,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,23,5,0.8214285714285714,6.167920752484119,7.734797474666306,40.85217608847027,40.84579866101437,0.1785714285714286,0.05242513392169227,η=0.1,#1a6faf,44
η=0.1,466.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,22,6,0.7857142857142857,6.540581325362754,7.91491938269701,41.62472744548229,38.626754117551414,0.2142857142857143,0.052687046879687026,η=0.1,#1a6faf,44
η=0.1,500.00000000000006,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,21,7,0.75,7.073893547400047,9.354380535601736,42.33422881378024,39.33422016784666,0.25,0.06528139812388546,η=0.1,#1a6faf,44
η=0.1,533.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,19,9,0.6785714285714286,7.485098974086815,10.25370405641506,42.98411473266412,39.978637877685344,0.3214285714285714,0.07220386441907323,η=0.1,#1a6faf,44
η=0.1,566.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,18,10,0.6428571428571429,7.774258613648333,10.613506594497933,43.664597730668774,43.66322789514537,0.3571428571428571,0.08700103944197267,η=0.1,#1a6faf,44
η=0.1,600.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,18,10,0.6428571428571429,8.127628631337284,11.153318399537644,44.24371232017811,41.23758329785481,0.3571428571428571,0.09287825457508456,η=0.1,#1a6faf,44
η=0.1,633.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,18,10,0.6428571428571429,8.391029486515626,11.693704358832724,44.81223310646259,41.8170972537849,0.3571428571428571,0.09730161767104802,η=0.1,#1a6faf,44
η=0.1,666.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,16,12,0.5714285714285714,8.808710287415206,12.05328163177772,45.325564879955074,42.32752129515542,0.4285714285714286,0.10906527107152253,η=0.1,#1a6faf,44
η=0.1,700.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,12,16,0.42857142857142855,9.252120996247857,12.77319959330892,45.815978681609415,42.81824192674624,0.5714285714285714,0.13364679264033702,η=0.1,#1a6faf,44
η=0.1,733.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,12,16,0.42857142857142855,9.599122737788772,12.951441398065118,46.27094432489149,43.27273687388943,0.5714285714285714,0.1456020330372662,η=0.1,#1a6faf,44
η=0.1,766.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,10,18,0.35714285714285715,10.036086080744951,13.491253274613388,46.69717894547248,43.69874483814817,0.6428571428571428,0.1634797660719596,η=0.1,#1a6faf,44
η=0.1,800.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,8,20,0.2857142857142857,10.363854280273703,14.03100496380661,47.10122468129635,44.103049053705675,0.7142857142857143,0.18506702258023186,η=0.1,#1a6faf,44
η=0.1,833.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,7,21,0.25,10.646597645604675,14.75054110899467,47.496518545578766,44.49840675881021,0.75,0.2061446298549117,η=0.1,#1a6faf,44
η=0.1,866.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,7,21,0.25,10.929373852889878,15.470117957236862,47.87315150171902,44.87548701248705,0.75,0.21125559362503118,η=0.1,#1a6faf,44
η=0.1,900.0000000000001,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,7,21,0.25,11.102872122735702,15.649935771278942,48.2226537158145,45.224657992175494,0.75,0.22385429953261893,η=0.1,#1a6faf,44
η=0.1,933.3333333333334,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,7,21,0.25,11.289239160862746,15.829768528254306,48.57378241389171,48.573730886029146,0.75,0.23308946495963484,η=0.1,#1a6faf,44
η=0.1,966.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,11.482043082203235,16.010125814406585,48.86049094167667,45.862345615391646,0.7857142857142857,0.2407793397866262,η=0.1,#1a6faf,44
η=0.1,1000.0000000000001,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,11.739107954523098,16.0103626628943,49.143857242156926,46.14447254058849,0.7857142857142857,0.24904660951904267,η=0.1,#1a6faf,44
η=0.1,1033.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,6,22,0.21428571428571427,12.060471441298578,16.729593650534266,49.4029711014435,46.402304479108125,0.7857142857142857,0.2573334955826457,η=0.1,#1a6faf,44
η=0.1,1066.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,5,23,0.17857142857142858,12.240434314288356,16.909482068730462,49.66236044938342,49.66131152541903,0.8214285714285714,0.26648392573462504,η=0.1,#1a6faf,44
η=0.1,1100.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,4,24,0.14285714285714285,12.471809183197092,17.449532673448118,49.900376281281275,49.90012870716383,0.8571428571428572,0.27720676353569196,η=0.1,#1a6faf,44
η=0.1,1133.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,3,25,0.10714285714285714,12.63891560251064,17.989259811540133,50.11908275824901,50.11776297083578,0.8928571428571429,0.28671484604050285,η=0.1,#1a6faf,44
η=0.1,1166.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,3,25,0.10714285714285714,12.812474069893197,18.169187673284164,50.33828342217657,50.338280884058946,0.8928571428571429,0.29361368121962406,η=0.1,#1a6faf,44
η=0.1,1200.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,3,25,0.10714285714285714,12.99245122617926,19.068700676136597,50.536220988278764,50.53094206098457,0.8928571428571429,0.31544571512032216,η=0.1,#1a6faf,44
η=0.1,1233.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,3,25,0.10714285714285714,13.178855036349374,19.428551764662682,50.71619113316503,50.716038275859866,0.8928571428571429,0.32132674680995493,η=0.1,#1a6faf,44
η=0.1,1266.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,13.397397951839498,19.788285779146893,50.90406605504167,50.90403936072608,0.9642857142857143,0.33792301003461805,η=0.1,#1a6faf,44
η=0.1,1300.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,13.525969380410798,19.788285779146893,51.06937869493117,51.06937869493049,0.9642857142857143,0.3483709100277203,η=0.1,#1a6faf,44
η=0.1,1333.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,13.71239347810051,19.96828577914672,51.237889717326716,51.23788971732613,0.9642857142857143,0.3556280694886085,η=0.1,#1a6faf,44
η=0.1,1366.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,13.8859503921658,20.148285779146534,51.37183816947084,51.37176579757441,0.9642857142857143,0.35267297226843114,η=0.1,#1a6faf,44
